dates,AI.PA,ALV.DE,ABI.BR,MTS.MC,ASML.AS,G.MI,CS.PA,BBVA.MC,BBVA.MC,BAS.F,BAYN.DE,BMW.DE,BNP.PA,CA.PA,CRH.L,DAI.F,BN.PA,DBK.DE,DBK.DE,ENEL.MI,ENGI.PA,ENGI.PA,ENI.MI,EOAN.F,EI.PA,IBE.MC,ITX.MC,INGA.AS,ISP.MI,OR.PA,MC.PA,MUV2.DE,ORA.PA,PHIA.AS,REP.F,RWE.F,SGO.PA,SAN.PA,SAP.F,SU.PA,SIE.F,GLE.PA,TEF.MC,FP.PA,UL.AS,UCG.MI,UNA.AS,DG.PA,VIV.PA,VOW.F
7/10/2015,107.937683,126.355774,104.187698,16.8888,90.430824,14.888046,20.86318,7.732044,7.732044,75.798958,123.350044,87.636505,49.801281,27.351881,1754.166504,75.086426,57.788284,25.175308,25.175308,3.896826,14.555343,14.555343,13.682382,9.875896,109.134735,5.61424,27.965107,13.469142,2.949001,158.702728,151.893143,153.131592,13.19383,21.67963,14.386668,19.186493,38.929558,18.174675,63.077965,59.136784,85.828102,38.333038,10.977981,39.093979,211.727097,30.529739,36.448025,50.890034,20.544258,202.067749
7/13/2015,109.974403,128.85788,105.750282,17.1392,91.770607,15.00422,21.452412,7.910362,7.910362,77.327927,126.416374,87.424782,50.971142,28.109562,1772.221313,75.502113,58.4426,26.013622,26.013622,3.942931,14.745194,14.745194,13.699646,9.947423,111.139458,5.619677,28.360907,13.74873,3.005306,160.582306,155.002762,155.404922,13.483957,21.98757,14.578079,19.168255,NA,18.174675,64.028,59.970886,87.412148,39.330872,11.133073,39.384903,217.31694,31.027447,37.105671,51.79829,21.321917,202.955856
7/14/2015,110.020973,130.108917,105.980087,17.106701,92.122665,15.057837,21.583851,7.954944,7.954944,77.515343,127.624321,87.148605,51.510372,28.227217,1769.370483,75.349968,58.935711,26.212152,26.212152,3.93371,14.829575,14.829575,13.673748,9.901623,112.997482,5.636893,28.709587,13.815299,3.001787,162.79921,155.672516,156.49614,13.612902,22.042721,14.562201,18.995472,NA,18.210135,64.879059,59.999001,87.132294,39.53405,11.233672,39.759575,218.554047,30.704018,37.642891,52.191547,21.343885,199.818375
7/15/2015,110.761345,130.842285,106.945206,16.919399,96.09314,15.236565,21.660904,7.944655,7.944655,77.710175,126.416374,86.117592,51.4464,28.358988,1768.420166,75.504837,58.53743,26.472475,26.472475,4.000102,14.871763,14.871763,13.837766,9.997329,114.464355,5.733846,28.723724,13.855241,3.045775,163.473953,154.524353,157.405472,13.737242,22.102468,14.679518,19.005072,NA,18.323595,65.372025,58.715054,87.66404,39.908802,11.371997,39.891811,220.295151,30.778595,37.82814,52.519272,21.528412,196.429535
7/16/2015,111.593895,133.301239,108.553749,16.919399,91.262077,15.531466,22.204809,8.09945,8.09945,78.767838,127.531395,88.133591,52.597977,29.149611,1788.375488,77.337868,59.447777,26.913729,26.913729,4.036986,15.048957,15.048957,13.863661,10.109092,116.664658,5.806335,29.298574,14.112641,3.110879,164.871552,155.289795,158.496658,14.211576,22.364445,14.892097,19.373674,NA,18.30232,66.407463,59.736591,88.901054,40.522854,11.623498,40.323788,225.839172,31.400629,38.272743,53.06234,21.616285,199.965256
7/17/2015,111.779228,132.999252,108.737587,16.7484,90.186333,15.57615,22.195742,8.083018,8.083018,78.536819,127.252632,87.986313,52.378628,29.206087,1770.320679,76.728371,59.296055,26.847486,26.847486,4.013011,14.901294,14.901294,13.768704,9.989301,116.51796,5.80271,29.298574,14.03276,3.130234,164.196854,159.738953,157.860138,14.358941,22.401215,14.701569,19.067465,NA,18.366142,66.109543,59.877167,88.811501,40.495762,11.636071,40.235622,225.88501,31.425552,38.282005,52.987434,21.422968,200.11409
7/20/2015,112.011131,133.775787,109.197166,16.754499,91.555466,15.763812,22.327185,8.126258,8.126258,79.23172,126.555748,88.013931,52.50658,29.549633,1769.370483,77.165794,59.627953,27.266693,27.266693,4.070182,14.939265,14.939265,13.837766,10.05362,117.251396,5.851641,29.345694,14.077137,3.163665,166.220978,161.843918,158.132919,14.299073,22.447176,14.776546,19.130819,NA,18.366142,66.86161,60.205181,89.645508,40.920177,11.761823,40.257668,225.747543,31.599731,38.180115,52.921894,21.488871,198.837601
7/21/2015,111.27076,131.575653,107.404793,17.068001,91.144714,15.549339,22.073364,8.083881,8.083881,78.433838,123.3965,87.581268,52.141003,29.399036,1768.420166,77.19297,59.163296,27.032866,27.032866,4.014856,14.829575,14.829575,13.837766,9.963573,116.51796,5.808147,29.176064,13.930687,3.091524,164.004059,161.078476,156.49614,14.114866,22.32308,14.719211,18.656628,NA,18.30232,64.160942,59.895908,88.801239,40.748608,11.636071,40.054905,223.731522,31.102123,37.499321,52.903172,21.277979,196.154541
7/22/2015,110.113167,132.352158,107.358833,16.5142,89.912514,15.638703,22.127754,8.126258,8.126258,77.004143,123.350044,86.651512,51.958206,29.709639,1782.67395,76.433136,59.286572,27.116709,27.116709,4.022232,14.749413,14.749413,13.682382,9.949065,116.32238,5.841672,29.166641,13.899621,3.088005,162.79921,160.265198,156.723465,14.156314,22.346062,14.503985,18.415691,40.535095,18.366142,64.678177,59.436687,88.087578,40.933727,11.640264,39.345226,221.394791,31.027447,37.75404,53.202797,21.22965,193.122498
7/23/2015,109.650314,132.697296,106.393715,16.4104,90.939354,15.567213,22.304522,8.115881,8.115881,76.861267,122.653145,86.246475,52.177559,29.474335,1804.529907,75.911469,58.945187,27.328386,27.328386,3.961373,14.732536,14.732536,13.699646,9.950708,116.615753,5.81902,29.138371,13.96619,3.088005,162.943802,159.978134,155.768661,14.091841,22.387426,14.28523,18.367697,NA,18.323595,65.105156,59.989632,87.691093,41.222691,11.619306,39.345226,223.502426,31.002523,38.068966,52.743988,21.247225,195.310776
7/24/2015,108.816811,131.791351,104.923035,16.009399,88.054405,15.486784,21.860336,8.03978,8.03978,73.386757,121.723953,84.359337,52.287231,29.361387,1792.176514,74.145462,58.641739,27.054914,27.054914,3.950308,14.656597,14.656597,13.656483,9.78019,116.029007,5.789119,28.931049,13.810863,3.102081,163.281158,158.877823,154.677475,14.101051,22.231157,14.067356,18.187237,NA,18.266865,64.066818,59.849052,86.572556,40.875027,11.573198,39.005814,223.410797,30.654167,37.88372,52.397545,21.282373,186.208801
7/27/2015,106.318192,127.951942,101.7519,15.9137,87.389404,15.22763,21.484137,7.904011,7.904011,71.327095,118.332405,82.002731,50.916302,28.631941,1748.464966,72.438309,57.247765,25.982775,25.982775,3.874695,14.234703,14.234703,13.207598,9.622536,113.437546,5.74925,28.478704,13.553463,2.956039,160.148544,153.998108,152.267731,13.769479,22.497732,13.669539,17.911745,NA,18.380322,62.620899,58.115246,85.079926,39.628868,11.363613,37.890606,218.874786,29.932631,37.096401,51.461208,20.816658,182.946136
7/28/2015,107.613594,129.461823,103.222588,16.353399,86.851532,15.602958,21.769684,8.038915,8.038915,72.227036,120.701836,83.015335,51.875954,29.111963,1757.967407,73.770523,57.702942,26.423931,26.423931,3.942931,13.956253,13.956253,13.60469,9.678006,114.659927,5.774621,28.634199,13.766482,3.031699,161.690765,158.638641,152.904266,13.898423,22.989511,13.820375,17.905985,NA,18.309412,63.319595,58.724422,86.199394,40.161644,11.409721,38.097778,221.623886,30.728844,37.39743,52.013641,20.803476,189.057495
7/29/2015,106.9198,129.418686,104.279617,16.6873,87.604553,15.728069,21.751556,8.04497,8.04497,72.056335,125.440727,82.370949,51.391556,29.064901,1794.076904,73.572182,58.186562,26.70195,26.70195,3.9208,14.251577,14.251577,13.673748,9.632207,117.104706,5.801805,28.987591,13.620031,3.024661,163.763092,161.700409,153.131592,14.183944,22.984913,13.793913,17.806154,NA,18.309412,63.542801,58.7994,86.510048,39.841076,11.535473,39.067524,223.090057,29.708702,37.517849,52.63163,20.860594,183.636124
7/30/2015,108.353966,129.763794,100.327194,16.5163,88.699844,16.005095,21.892063,8.01297,8.01297,72.272499,124.279221,82.720757,52.698513,29.116669,1785.52478,73.084938,58.3857,28.105005,28.105005,3.893137,14.816916,14.816916,13.742807,9.653099,115.295578,5.808147,29.025284,13.713227,3.042256,164.196854,161.317703,153.040665,13.81553,23.274466,13.467545,17.977018,NA,18.344868,63.591316,58.630703,89.697746,40.256462,11.573198,39.636154,224.098083,29.708702,37.953182,52.509911,20.812263,182.650421
7/31/2015,109.742508,128.642166,99.591866,16.8176,88.641182,16.022968,21.756088,7.968003,7.968003,72.921936,124.790283,84.046356,54.206535,29.41786,1812.131958,73.853836,58.499496,28.254992,28.254992,3.952152,14.753633,14.753633,13.777337,9.682842,114.024284,5.820833,29.378674,13.74873,3.080967,164.196854,163.326981,152.131332,13.755663,23.269871,13.441081,18.229471,NA,18.415779,63.174034,59.596012,90.806961,40.455128,11.686373,39.737534,222.03624,30.032133,37.80035,54.682209,21.03194,181.171875
8/3/2015,110.853531,131.014847,101.935745,16.5753,87.956612,15.978287,21.987246,8.028539,8.028539,73.229958,125.673019,84.745972,54.425884,29.766113,1826.38562,73.956177,59.675365,28.224144,28.224144,4.001946,14.888639,14.888639,13.760071,9.648264,115.882317,5.85889,30.038342,13.957314,3.1056,168.293335,163.757538,153.631729,14.013553,23.55023,13.475484,18.320662,NA,18.231407,63.396267,59.877167,91.434799,40.635731,11.816315,39.627338,225.655899,30.057056,38.56451,55.665367,21.510838,181.886505
8/4/2015,111.362953,132.007065,100.694862,16.848101,86.460358,15.790623,21.955519,7.885851,7.885851,73.618698,125.301346,83.659714,54.617809,29.747286,1838.738892,74.453377,59.684849,27.496069,27.496069,3.970595,14.80426,14.80426,13.621953,9.719062,115.98011,5.81902,30.03363,13.855241,3.024661,169.112625,163.709717,154.359192,14.013553,23.499674,13.317591,18.271708,NA,18.153404,63.831009,60.130211,91.946022,40.315159,11.766014,39.362858,226.159897,29.758453,38.536732,55.524914,21.488871,183.537552
8/5/2015,112.890251,133.560089,102.762993,17.6441,89.110596,16.040842,22.309057,8.002593,8.002593,75.075302,127.624321,85.583672,55.24844,30.090832,1859.644409,76.370636,59.893471,27.712297,27.712297,4.044363,15.036302,15.036302,13.941353,9.867867,116.126801,5.857983,30.297497,13.371506,3.040497,171.570526,168.015335,155.223053,14.054999,23.485886,13.422559,18.547199,NA,18.167589,64.605392,60.673779,93.28846,43.498291,11.912723,40.081352,225.518448,31.674309,39.189739,55.534279,21.48448,188.309326
8/6/2015,112.56617,133.732635,102.625122,17.5606,87.193817,16.014032,22.549278,8.016432,8.016432,75.474236,127.066803,84.856438,55.458649,30.076715,1837.788696,75.89064,59.997784,27.443174,27.443174,4.024076,14.977237,14.977237,13.8205,9.903996,114.757721,5.844391,30.415297,13.36707,3.059852,171.715088,167.776138,157.54187,14.059605,23.508867,13.313181,18.544319,NA,18.153404,64.339508,60.804985,92.916229,43.430565,11.854039,39.931477,225.106079,31.699232,39.476135,55.665367,21.370245,187.874649
8/7/2015,111.593895,132.222748,101.29232,17.664499,85.736671,15.906795,22.413303,8.017295,8.017295,75.264565,125.115501,85.500824,55.065647,29.728462,1844.440308,75.791023,59.315018,27.143106,27.143106,4.035141,15.112242,15.112242,13.924088,9.72554,113.339752,5.790931,30.047768,13.186676,3.022902,170.558441,165.958206,157.496399,13.801714,23.302042,13.489595,18.382095,NA,18.18886,63.569973,60.167694,92.542137,43.231903,11.736673,40.372272,224.373001,31.301126,39.270897,55.431286,21.03194,188.687836
8/10/2015,112.798065,135.717072,102.119576,17.707199,88.073967,16.157015,22.839359,8.09945,8.09945,76.541183,125.115501,85.979507,55.24844,29.940237,1863.445557,76.170494,59.533123,27.231398,27.231398,4.053584,NA,NA,13.993147,9.66277,114.806625,5.84711,30.580212,NA,3.06689,171.618729,166.771484,158.451187,14.041183,23.632957,13.422559,18.427212,NA,18.181768,64.338539,60.898712,93.809013,43.642776,11.820507,40.456028,228.08429,31.748983,39.368855,56.489346,21.330704,191.435974
8/11/2015,109.603745,133.171829,100.327194,16.9519,88.210876,16.049778,22.44503,8.015566,8.015566,73.897026,122.049179,82.315712,54.508137,29.582575,1853.942993,72.801476,58.679672,26.684254,26.684254,4.018543,NA,NA,13.75144,9.451288,112.753014,5.777339,29.774477,NA,3.049295,167.377655,157.72966,156.359726,13.953685,23.306639,13.310535,17.948221,NA,18.18886,63.028473,59.324226,91.376953,43.263504,11.736673,40.116611,225.564255,31.45038,38.83709,55.94627,20.983612,183.978165
8/12/2015,106.178482,129.677536,97.064148,16.4918,83.487396,15.57615,21.565723,7.803698,7.803698,71.698212,118.193031,79.250275,52.945278,28.434284,1804.529907,69.589134,56.802074,25.563568,25.563568,3.882072,14.589093,14.589093,13.440673,9.432767,108.939156,5.703945,28.521111,12.785303,2.954279,158.654541,149.118393,153.222549,13.562246,22.428791,13.157935,17.618015,NA,18.167589,61.766933,56.915642,89.134277,41.746437,11.472597,39.261471,218.599854,30.529739,36.388195,54.260857,20.377302,176.120163
8/13/2015,107.243881,131.618805,98.075233,16.210899,83.663422,15.772749,21.896597,7.832235,7.832235,71.484825,120.33017,79.342339,53.639881,28.749594,1865.345825,70.142487,57.323627,25.894484,25.894484,3.948464,14.707225,14.707225,13.578792,9.464152,110.748299,5.73294,29.044134,12.771773,3.005306,161.835327,153.471863,153.813599,13.709611,22.57127,13.008865,16.365345,NA,18.210135,61.815456,56.81255,89.855408,42.428215,11.472597,39.124828,223.594086,30.903021,36.803345,54.869476,20.473961,178.411911
8/14/2015,106.965416,131.532501,96.466682,16.180401,80.798042,15.790623,21.665438,7.789859,7.789859,71.107216,119.819115,79.305511,53.146351,28.438992,1853.942993,70.151543,57.200352,25.550419,25.550419,3.900514,14.530027,14.530027,13.423409,9.390891,111.090561,5.714818,28.964031,12.726675,2.980672,160.244934,152.706421,152.767868,13.686584,22.497732,12.822745,15.833561,NA,18.167589,61.42535,56.700085,89.518631,42.17086,11.359422,38.789829,225.47261,30.803518,36.509472,54.523029,20.434418,177.672623
8/17/2015,106.82666,131.23056,95.823273,16.247601,81.942238,15.915731,21.851271,7.795914,7.795914,70.557053,119.633278,79.747375,54.032883,28.500172,1871.047607,69.450577,57.209835,25.404783,25.404783,3.952152,14.64816,14.64816,13.414775,9.310513,111.677299,5.721161,29.293861,12.708637,3.015863,160.582306,153.37619,152.949738,13.640533,22.470154,12.733656,15.704933,NA,18.181768,61.380711,56.634487,88.856277,42.712666,11.321697,39.217396,228.31337,31.002523,36.448845,54.588577,20.55744,175.929901
8/18/2015,106.502571,131.618805,96.65052,16.048,83.086433,16.005095,21.896597,7.760459,7.760459,69.823189,120.09787,79.04776,54.233952,28.424871,1862.495239,68.781296,57.02018,25.369488,25.369488,3.931865,14.487838,14.487838,13.28529,9.152129,111.530624,5.735659,29.369253,13.100989,3.044016,159.522034,152.036652,153.131592,13.585271,22.814857,12.681614,15.114594,NA,18.160496,61.271049,56.006565,88.293739,42.635914,11.283972,38.569427,229.962845,31.052275,36.616768,54.597942,20.55744,172.720474
8/19/2015,104.049568,129.202972,95.179855,15.6124,79.712517,15.728069,21.456942,7.606529,7.606529,67.971352,116.706329,77.206657,53.86837,27.770723,1821.634399,67.243507,56.043446,24.932684,24.932684,3.835966,14.285331,14.285331,12.888199,8.951823,108.988052,5.708476,29.053556,12.816871,2.992989,156.29303,147.443985,151.449341,13.336591,22.341465,12.523723,14.705676,NA,18.132132,60.903263,54.835075,86.10611,42.256641,11.191756,37.877388,227.488663,30.778595,35.921749,54.120407,20.438812,169.244888
8/20/2015,101.967232,124.673332,92.100639,15.6083,77.296982,15.361675,20.799726,7.446547,7.446547,66.113022,114.104607,75.485222,52.844746,27.695427,1800.728882,64.983009,55.114128,24.18701,24.18701,3.741912,14.184074,14.184074,12.672387,8.800638,106.934441,5.684011,28.294941,12.320794,2.885657,152.967651,141.655304,150.085342,12.945152,21.831303,12.321728,14.626005,NA,18.12504,59.588352,53.654217,84.109718,41.064663,11.00313,37.511524,224.098083,29.932631,34.876881,53.371342,19.902798,164.957092
8/21/2015,99.051384,120.704491,88.672142,15.0037,75.292191,14.888046,20.006535,7.210464,7.210464,64.248199,109.876778,73.763786,50.797489,26.871857,1716.156372,63.440693,53.672745,23.357595,23.357595,3.664455,13.677801,NA,12.32709,8.43954,101.996002,5.522723,27.338427,11.865302,2.781844,148.630188,139.406799,147.220932,12.599763,21.137299,11.906269,13.960793,NA,18.117949,58.12788,52.454613,82.31855,39.317329,10.730671,36.215595,215.392563,28.887566,33.603455,52.603539,19.155893,162.342026
8/24/2015,94.190918,115.355179,83.901649,13.6072,73.140709,14.119515,19.118162,6.857637,6.857637,63.320431,104.394547,70.818024,48.302399,25.412966,1649.638672,62.002522,50.771,21.729513,21.729513,3.443149,12.707446,12.707446,11.342996,7.932877,98.182152,5.255422,26.207569,11.247458,2.611167,141.063736,133.283234,144.311066,11.844514,20.167528,11.093877,12.900104,NA,18.075401,55.89592,50.598972,80.14492,36.694065,10.177372,33.354843,202.609222,27.071213,31.928885,49.532345,18.470501,158.697876
8/25/2015,98.541962,120.488785,87.422073,14.0571,77.160072,14.762937,20.029198,7.118798,7.118798,63.828842,110.527206,75.319519,50.715237,26.928333,1715.206177,63.448841,52.089111,23.084023,23.084023,3.647857,13.272784,13.272784,11.930001,8.042249,102.436058,5.407647,27.564596,12.045694,2.825832,147.280762,141.176895,146.220688,12.553712,20.558193,11.251767,13.150638,37.21069,18.096676,57.303024,51.854809,80.416382,38.820671,10.500131,34.465645,210.948181,28.937317,33.104351,50.833862,19.340424,163.567245
8/26/2015,95.671738,119.798569,86.217964,13.5929,75.155273,14.521654,19.834299,6.996,6.996,64.085838,108.622375,74.214867,50.331375,26.876564,1710.454834,63.80204,51.349457,22.709013,22.709013,3.574088,13.032305,13.032305,11.64513,7.998018,100.82251,5.362342,27.050999,11.90589,2.841668,143.087891,139.550323,146.675339,12.549107,20.424908,10.973032,13.112242,37.300411,17.898121,56.931355,50.720806,81.285843,38.251766,10.32408,33.240238,207.557602,28.812988,32.413994,51.461208,19.278915,164.26709
8/27/2015,98.866051,122.430061,89.150108,14.3807,79.21376,14.870173,20.296616,7.210464,7.210464,66.975853,113.454155,76.359741,51.684025,27.488358,1798.828369,66.067978,52.496876,23.481083,23.481083,3.754821,13.517484,13.517484,12.378885,8.277889,104.342979,5.43755,28.040497,12.374911,2.91205,147.280762,144.621384,148.403061,12.995809,21.178663,11.552555,13.623869,38.372345,18.032854,58.458786,52.17345,82.754219,39.53405,10.62588,35.422165,213.926376,29.360348,33.225632,53.4837,19.968702,169.393723
8/28/2015,99.652985,122.430061,89.885452,14.739,80.788254,14.619954,20.3918,7.227759,7.227759,67.017601,112.896645,76.350548,51.775421,27.38953,1826.38562,65.366104,52.392563,23.273754,23.273754,3.730846,13.677801,13.677801,12.439312,8.243303,104.48967,5.491915,28.148874,12.325302,2.853985,147.280762,144.430038,149.17601,13.028045,21.238411,11.650468,13.485642,38.485672,18.032854,58.32196,52.913834,82.587227,39.439232,10.667797,36.303753,211.452179,29.086668,33.398216,53.68969,19.595249,167.569199
8/31/2015,98.911674,122.732048,89.582115,14.1059,79.878769,14.593144,20.373669,7.145606,7.145606,66.614029,112.385582,75.687744,51.42812,27.276583,NA,64.863464,52.525322,23.185463,23.185463,3.703183,13.487949,13.487949,12.629227,8.125893,104.049614,5.486479,28.026361,12.307264,2.862783,147.184372,142.22937,148.948669,12.977388,21.068356,11.182966,12.854028,38.688728,18.089586,58.341366,52.792,82.517265,39.24057,10.554623,35.973156,211.91037,29.011992,33.337578,53.755238,19.371178,164.414948
9/1/2015,97.477509,119.84169,87.127945,13.7578,78.548752,14.360798,19.575945,6.906065,6.906065,64.758476,108.761749,73.736176,49.910957,26.561255,1786.474854,62.943489,51.548595,22.576626,22.576626,3.609128,13.120902,13.120902,12.413415,7.956195,101.947105,5.374122,27.314867,11.932948,2.778325,144.340927,137.971603,147.721069,12.581343,20.686884,10.932456,12.585257,37.545963,18.089586,56.575211,51.686115,80.741974,37.904102,10.252822,35.624931,205.724884,28.016777,32.605244,52.715893,19.03727,158.599319
9/2/2015,98.125687,120.920181,88.083878,13.5929,78.24559,14.432289,19.748182,6.893958,6.893958,65.233498,109.969704,73.229881,50.157726,26.594196,1764.619263,63.363708,51.358936,22.589874,22.589874,3.601751,13.125121,13.125121,12.473843,7.874166,102.436058,5.377746,27.27717,11.91942,2.846947,145.20842,140.794159,148.58493,12.659631,20.87532,10.618438,12.435512,37.919018,18.110859,56.478168,51.723598,81.572243,38.012466,10.009705,35.316376,208.153244,28.315281,32.628567,52.83762,19.085596,157.022202
9/3/2015,100.115837,124.543922,89.370712,14.0571,82.196503,14.6557,20.251291,6.965734,6.965734,66.057358,113.96521,75.632515,51.291023,26.89068,1780.773438,65.223915,52.174458,23.383993,23.383993,3.699495,13.066056,13.066056,12.775977,7.997215,105.369789,5.402211,27.77663,12.253146,2.897974,145.449387,143.664581,150.812805,12.8991,21.08674,10.814258,12.682206,38.721783,18.153404,57.924088,52.679535,82.455688,39.073513,10.143838,36.532959,212.735107,29.285671,33.402885,53.558605,19.059237,161.248871
9/4/2015,97.014664,120.747627,87.679443,13.2529,80.338409,14.333989,19.693792,6.802292,6.802292,64.433754,109.365723,73.93869,49.801281,26.114176,1757.017212,63.711479,50.752037,22.43989,22.43989,3.60544,12.686351,12.686351,12.473843,7.599122,105.076408,5.326097,26.933203,11.815694,2.762489,140.485413,139.645981,148.948669,12.75634,20.843147,10.402328,12.142742,37.730129,18.096676,56.187046,51.236259,80.322159,37.583534,9.938446,35.228214,207.649246,27.8426,32.614574,53.315155,18.619881,156.966003
9/7/2015,98.125687,121.308449,87.973572,13.2692,81.052299,14.432289,19.861494,6.778078,6.778078,64.988564,111.038269,74.509438,49.810421,26.208296,1781.723877,64.813652,50.771,22.519281,22.519281,3.668143,12.842452,12.842452,12.560166,7.694826,104.685257,5.296196,26.871948,11.973537,2.762489,141.883041,140.267929,149.403336,13.05107,21.013205,10.350286,12.101467,38.089016,62.558338,56.808113,51.526791,80.732643,37.755112,9.955213,35.237038,207.374344,28.11628,32.964417,53.296425,18.817593,159.151321
9/8/2015,98.634155,122.645767,87.88166,13.4382,81.531494,14.682508,20.219564,6.817857,6.817857,65.918198,112.432053,77.363144,50.770069,26.481253,1820.684082,66.501778,50.884792,23.154615,23.154615,3.729002,13.01121,13.01121,12.655123,7.86371,106.298798,5.307976,27.098118,12.095303,2.822313,141.593872,141.416092,151.040146,13.19383,21.063761,10.412914,12.719643,38.806782,18.160496,57.254501,52.01413,81.441643,38.5317,10.118688,35.585262,210.352554,28.315281,33.015724,54.064224,18.914248,163.084244
9/9/2015,99.837372,123.292862,89.958984,13.5196,80.827377,14.816555,20.663752,6.944114,6.944114,65.641716,112.15329,78.74398,51.592628,26.900095,1846.340942,66.699219,51.757217,23.181112,23.181112,3.749289,13.264346,13.264346,12.82777,7.745489,108.059044,5.390432,27.4468,12.284715,2.824073,143.232468,143.281845,150.994659,13.299749,21.408464,10.651956,12.550699,39.335667,18.160496,57.157463,52.885719,81.138443,39.010303,10.273781,35.889404,211.085648,28.763237,33.393551,55.23465,19.085596,166.701782
9/10/2015,97.985977,122.516342,87.872459,13.0107,79.790749,14.6557,20.418995,6.80921,6.80921,65.111031,111.13118,79.222656,50.806629,26.024759,1836.002197,67.209999,51.121864,22.828148,22.828148,3.67552,12.893079,12.893079,12.655123,7.192989,106.347702,5.305257,27.178221,12.140401,2.818794,140.581818,142.803467,151.085602,13.129358,21.040779,10.098012,12.088028,39.000389,18.210135,56.94397,52.004761,80.638412,38.576855,9.900723,35.214989,208.428162,28.539209,32.47464,55.206562,18.808804,165.562317
9/11/2015,97.10685,121.524147,86.833801,12.8254,78.61721,14.593144,20.156109,6.745217,6.745217,65.20195,110.480759,78.734772,50.486748,25.300018,1827.391602,66.946449,50.562382,22.620722,22.620722,3.682897,12.884642,12.884642,12.560166,6.897836,104.929733,5.247267,26.867235,11.950989,2.781844,140.051666,141.750977,150.676407,12.705682,20.91209,9.8722,11.642633,38.547062,18.146315,56.505344,51.826691,80.042297,38.251766,9.682755,34.990185,204.21286,28.365131,32.101475,54.307674,18.470501,164.587463
9/14/2015,96.829338,121.308449,86.576454,12.4284,78.519417,14.50378,19.952147,6.71495,6.71495,64.897636,110.434296,78.55986,49.874397,25.144716,1803.4729,67.291512,50.353756,22.73106,22.73106,3.67552,12.766511,12.766511,12.508372,6.907488,103.805138,5.246361,26.787132,11.802165,2.732576,138.750427,141.320419,150.039871,12.696472,20.746632,9.85456,11.376741,38.145679,18.195953,56.341343,51.395584,79.435913,37.601597,9.582154,35.056309,203.20488,28.365131,31.942871,53.670959,18.448532,163.527802
9/15/2015,97.523125,121.998665,86.815422,12.7134,80.54377,14.628891,20.305683,6.775484,6.775484,65.31514,111.084724,80.299706,50.340515,25.394142,1830.261719,68.315796,51.083931,23.101624,23.101624,3.706872,12.699009,12.699009,12.784609,6.472399,105.076408,5.322474,26.952049,11.991578,2.790641,141.449295,143.425385,150.903732,12.733314,20.558193,9.793695,11.00622,38.79734,18.132132,57.438881,52.135967,79.715782,37.95377,9.703713,36.13184,202.013565,29.061743,32.222752,54.307674,18.545189,164.279907
9/16/2015,98.125687,123.077164,92.376389,12.8132,81.120758,14.664636,20.351007,6.906065,6.906065,65.548012,111.595779,80.474609,50.495884,25.949461,1825.478027,68.344772,52.164974,22.93404,22.93404,3.736379,12.952146,12.952146,13.043582,6.087177,106.005432,5.41399,28.544674,11.950989,2.790641,145.160233,148.83136,151.767593,13.106333,20.696074,10.10595,10.463876,39.401775,18.181768,57.594147,53.091904,79.855713,38.102772,9.812696,37.141258,203.296494,28.937317,33.328247,54.944389,18.839558,164.919632
9/17/2015,97.708458,122.300652,92.514267,12.6605,79.859207,14.745064,20.496048,6.959681,6.959681,64.944031,110.573669,81.247879,50.861469,25.685921,1825.478027,68.317604,52.610668,23.260506,23.260506,3.71056,13.049181,13.049181,12.939992,6.54639,105.565369,5.441175,28.96874,12.014126,2.815275,145.063843,148.879196,152.495056,13.175411,20.365158,10.035385,11.418977,39.519833,18.153404,57.506809,51.882923,79.434982,38.098251,9.850422,37.017841,204.716858,28.962242,33.374897,55.468739,18.975758,165.203522
9/18/2015,95.626114,118.202393,90.354225,12.0681,77.717499,14.351861,19.526091,6.663929,6.663929,62.835205,106.903374,78.900467,48.421215,25.205896,1791.991943,65.603386,51.804626,22.228111,22.228111,3.579621,12.631506,12.631506,12.525637,6.256874,103.902924,5.364155,28.163008,11.509027,2.709702,141.449295,144.14299,149.403336,12.871469,19.960705,9.578469,10.463876,38.580116,18.195953,55.63488,49.539944,76.310722,36.513462,9.477365,35.946709,204.350311,28.414883,33.02039,54.448128,18.852739,158.864471
9/21/2015,97.523125,120.057396,90.63916,11.8258,78.822578,14.575272,19.888691,6.679495,6.679495,63.505985,109.783859,77.694542,49.070118,25.643566,1781.467529,64.295631,53.189121,22.457489,22.457489,3.673676,12.728541,12.728541,12.791951,6.231137,107.325607,5.365061,28.530533,11.711969,2.780084,144.774673,145.578201,151.722153,13.018834,20.135357,9.453214,10.001204,38.962616,18.181768,56.284088,50.186607,76.963745,37.046242,9.473172,35.986378,208.107437,28.464634,33.500843,55.272106,18.883495,132.576813
9/22/2015,94.468712,117.080765,88.056305,11.1093,75.888733,14.173134,19.240541,6.487515,6.487515,62.114326,106.113556,73.01815,47.406727,24.86235,1727.889648,60.356953,51.709801,21.778057,21.778057,3.516917,12.327742,12.327742,12.294832,6.022839,104.440773,5.270825,27.682398,11.346674,2.704423,140.292633,141.033356,148.448547,12.572131,19.675751,9.010411,9.501096,37.432629,18.18886,54.963352,48.218506,75.155792,35.56078,9.179754,35.051899,202.5634,27.693247,32.493294,53.858234,18.343086,112.951492
